4526.4,2928.6,-731.4
-2952,18921,15164
8852.9,8323.6,3768
-4391.9,-10590,-27342
-24251,-8481.7,18013
434.47,-431.21,-5323.5
9881.3,1214.7,558.63
15649,13460,3240.6
-23432,-11408,-2060.6
-13795,-6069.7,-1254.5
3388.9,-3680.3,-6752.8
5121.1,6583.2,-2543.6
10224,10695,9074.2
-4008.8,21440,14830
4886.8,859.58,-20531
5500.9,-35440,17128
-2799,613.34,-5077
1331.9,4055.3,673.83
-560.25,8254.9,90.188
-870.7,16490,-1356.4
-688.67,-35809,5081.4
836.19,-12235,-5276.2
4393.6,2222.5,-5521
71.011,13118,1862.1
-16051,4714.2,15440
-12037,4950.6,2453.4
6678.9,8522.6,-22855
20565,-23087,13029
-2288.7,5584.9,-3490.7
-3830.5,4849.6,3257.2
-8365.9,6591.4,-1305.5
8733,-10561,-8421.4
10505,128.08,-832.83
4502.2,4417.5,2429.3
-962.47,3277.6,6351.9
-9756.1,5178.9,5613.5
7540.7,3416.8,198.78
-2515.9,8019.1,-6990.4
-17612,-26166,3694
-71.509,-2307.9,2217.3
-1507.2,-4171,750.54
-4263.4,2549.3,-2969.2
-1860.2,8223.5,-2735.7
5911.7,536.76,-5990.3
11039,-3792.1,8637.2
11294,-2657.7,-1884.8
3270.4,5319.8,2194.2
340.26,4833.2,3839.6
-2289.2,7971.8,-4359.6
-2903.4,2910.8,-5154.5
-10342,-20863,10322
-3054.9,-420.73,2536.2
-4944,4788.6,-631.58
-6962.2,6530,-2479.1
3847.9,-4550.5,-4837.1
8249.1,-7040.7,6760.3
3437.4,-6769.4,3053.6
7852.7,-987.47,-15992
4817.7,15207,9525.1
-4068.1,6976.2,-386.86
1832.1,6263,6322.1
-5785.6,-15768,-4773.1
-2306.8,-7384.8,6536.5
-3204,6944.6,-7855.6
-13137,204.44,-7886.4
-443.89,-4089.9,-228.39
781.11,-809.77,18970
7572.8,-15937,5675.3
10624,7864.5,-14021
2692.2,16988,3287.1
-825.49,7437,-2772.3
4300.4,6157.8,-1661.6
544.98,-12133,3706.8
-12034,-8320.3,4804.9
-16340,-1136.7,-4568.1
-8236.7,57.5,1209
2590.4,-2264.6,4373.2
-729.74,-6975.4,1268.7
20283,-4030,-7620.3
7991.4,15091,8784.6
69.116,6074.3,57.15
-16.057,6750.7,-5643.5
5705,956.77,616.89
3298.5,-12316,7891.9
-21426,-3342.5,-8427.7
-8568.3,3286.5,-1370.2
-7990.2,793.87,1207.3
-6329.4,-2045.7,6112.7
7172.8,-11420,2685.4
12743,2048.8,-2655.8
6102.1,4941.4,-1217.1
-989.28,6464.6,440.79
1479.6,2212,-2613.9
668.68,2316.8,-2432.6
5125.3,-2587.6,-4338.1
-12286,-10567,7004.3
5098.7,8127.8,87.625
-433.82,999.88,-8.1807
-3034.6,-2720.2,1360.2
2930.1,1495.9,-888.68
-184.42,-373.14,305.07
142.75,75.964,-64.685
-530.26,-81.725,131.14
-225.08,514.91,125.23
-56.607,-530.32,-146.03
113.79,-160.85,-48.698
513.49,-890.96,-243.76
-499.69,1424.8,369.43
282.62,-495.06,-179.58
-767.3,397.49,287.95
103.1,-159.16,-216.25
386.03,48.524,27.026
489.03,-239.27,-274.69
-367,43.329,65.237
-299.42,-24.866,6.9541
-151.88,244.13,40.915
152.64,82.331,21.423
309.34,-144.76,-107.5
-234.77,-38.188,-17.169
-179.66,54.296,36.082
